ASV771,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV772,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV773,unknown,unknown,unknown,unknown,unknown,unknown,Nanoarchaeota
ASV774,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV775,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata_or,Thermoplasmata_fa,Marine_Group_III,Thermoplasmatota_Marine_Group_III
ASV776,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Bdellovibrionota
ASV777,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV778,Archaea,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Thermoplasmatota
ASV779,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group_ge,Alphaproteobacteria
ASV780,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge,Gemmatimonadota
ASV781,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78_fa,EPR3968-O8a-Bc78_ge,Gammaproteobacteria
ASV782,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Planctomycetota
ASV783,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593_ge,Alphaproteobacteria
ASV784,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae_ge,Hydrogenedentes
ASV785,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,Nitrospinota
ASV786,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV787,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,Planctomycetota
ASV788,Bacteria,Planctomycetota,OM190,OM190_or,OM190_fa,OM190_ge,Planctomycetota
ASV789,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182_clade,OM182_clade_ge,Gammaproteobacteria
ASV790,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Chloroflexi
ASV791,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge,Acidobacteriota
ASV792,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge,Acidobacteriota
ASV793,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,Planctomycetota
ASV794,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,unclassified
ASV795,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV796,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,Actinobacteriota
ASV797,unknown,unknown,unknown,unknown,unknown,unknown,Chloroflexi
ASV798,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Gammaproteobacteria
ASV799,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,Nitrospinota
ASV800,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Acidobacteriota
ASV801,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,Planctomycetota
ASV802,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,Planctomycetota
ASV803,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_I_unclassified,Alphaproteobacteria
ASV804,Bacteria,Planctomycetota,OM190,OM190_or,OM190_fa,OM190_ge,Planctomycetota
ASV805,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV806,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,unclassified
ASV807,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge,Chloroflexi
ASV808,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,Alphaproteobacteria
ASV809,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge,Chloroflexi
ASV810,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group_fa,UBA10353_marine_group_ge,Gammaproteobacteria
ASV811,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,AT-s2-59_fa,AT-s2-59_ge,Gammaproteobacteria
ASV812,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV813,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,Planctomycetota
ASV814,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV815,Bacteria,Chloroflexi,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi
ASV816,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36_fa,HOC36_ge,Gammaproteobacteria
ASV817,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A_clade,KI89A_clade_ge,Gammaproteobacteria
ASV818,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_15,Subgroup_15_fa,Subgroup_15_ge,Acidobacteriota
ASV819,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593_ge,Alphaproteobacteria
ASV820,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II_ge,Alphaproteobacteria
ASV821,Bacteria,Chloroflexi,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi
ASV822,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593_ge,Alphaproteobacteria
ASV823,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44_fa,AT-s3-44_ge,Alphaproteobacteria
ASV824,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV825,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge,Gemmatimonadota
ASV826,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II_ge,Alphaproteobacteria
ASV827,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78_fa,EPR3968-O8a-Bc78_ge,Gammaproteobacteria
ASV828,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Roseivirga,Bacteroidota
ASV829,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV830,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria
ASV831,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,Alphaproteobacteria
ASV832,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales_unclassified,Pseudomonadales_unclassified,Gammaproteobacteria
ASV833,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV834,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge,Crenarchaeota_Nitrososphaeria
ASV835,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Planctomycetota
ASV836,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,unclassified
ASV837,Bacteria,Planctomycetota,OM190,OM190_or,OM190_fa,OM190_ge,Planctomycetota
ASV838,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Bdellovibrionota
ASV839,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV840,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,Planctomycetota
ASV841,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group_fa,Arctic97B-4_marine_group_ge,Verrucomicrobiota
ASV842,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,JL-ETNP-F27,Planctomycetota
ASV843,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV844,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,Gimesia,Planctomycetota
ASV845,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Nitrospinota
ASV846,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured_ge,Alphaproteobacteria
ASV847,Bacteria,Planctomycetota,Pla3_lineage,Pla3_lineage_or,Pla3_lineage_fa,Pla3_lineage_ge,Planctomycetota
ASV848,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade)_cl,Marinimicrobia_(SAR406_clade)_or,Marinimicrobia_(SAR406_clade)_fa,Marinimicrobia_(SAR406_clade)_ge,Marinimicrobia_(SAR406_clade)
ASV849,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria
ASV850,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria
ASV851,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Chloroflexi
ASV852,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV853,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593_ge,Alphaproteobacteria
ASV854,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV855,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,uncultured,Alphaproteobacteria
ASV856,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Gammaproteobacteria
ASV857,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,Planctomycetota
ASV858,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge,NB1-j
ASV859,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV860,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaeraceae_unclassified,Planctomycetota
ASV861,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_unclassified,Crenarchaeota_Nitrososphaeria
ASV862,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group_ge,Alphaproteobacteria
ASV863,Bacteria,Chloroflexi,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi
ASV864,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV865,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Arctic95B-14,Arctic95B-14_ge,Verrucomicrobiota
ASV866,unknown,unknown,unknown,unknown,unknown,unknown,Crenarchaeota
ASV867,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Bacteroidota
ASV868,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV869,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV870,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge,Chloroflexi
ASV871,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge,Chloroflexi
ASV872,Bacteria,Planctomycetota,Planctomycetota_unclassified,Planctomycetota_unclassified,Planctomycetota_unclassified,Planctomycetota_unclassified,Planctomycetota
ASV873,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,Bacteroidota
ASV874,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593_ge,Alphaproteobacteria
ASV875,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge,Crenarchaeota_Nitrososphaeria
ASV876,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV877,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified,Alphaproteobacteria
ASV878,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV879,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria
ASV880,Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Gammaproteobacteria
ASV881,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge,NB1-j
ASV882,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria
ASV883,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV884,unknown,unknown,unknown,unknown,unknown,unknown,Nanoarchaeota
ASV885,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV886,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,Gammaproteobacteria
ASV887,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge,NB1-j
ASV888,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV889,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II_ge,Alphaproteobacteria
ASV890,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV891,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria
ASV892,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,Planctomycetota
ASV893,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Chloroflexi
ASV894,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV895,Bacteria,Planctomycetota,OM190,OM190_or,OM190_fa,OM190_ge,Planctomycetota
ASV896,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV897,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV898,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group_fa,UBA10353_marine_group_ge,Gammaproteobacteria
ASV899,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_fa,Woesearchaeales_ge,Nanoarchaeota_Woesearchaeales
ASV900,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II_fa,Marine_Group_II_ge,Thermoplasmatota_Marine_Group_II
ASV901,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Chloroflexi
ASV902,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,SAR324-Marine-group-B
ASV903,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,Bacteroidota
ASV904,Bacteria,Chloroflexi,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi
ASV905,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV906,unknown,unknown,unknown,unknown,unknown,unknown,Nanoarchaeota
ASV907,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV908,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,Myxococcota
ASV909,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group_fa,UBA10353_marine_group_ge,Gammaproteobacteria
ASV910,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV911,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,Chloroflexi
ASV912,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Nitratireductor,Alphaproteobacteria
ASV913,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II_ge,Alphaproteobacteria
ASV914,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Planctomycetota
ASV915,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge,Acidobacteriota
ASV916,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV917,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_unclassified,Woesearchaeales_unclassified,Nanoarchaeota_Woesearchaeales
ASV918,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,Planctomycetota
ASV919,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,Gammaproteobacteria
ASV920,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV921,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales_fa,Rickettsiales_ge,Alphaproteobacteria
ASV922,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge,Chloroflexi
ASV923,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge,Chloroflexi
ASV924,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group_ge,Alphaproteobacteria
ASV925,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV926,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II_ge,Alphaproteobacteria
ASV927,Bacteria,Planctomycetota,OM190,OM190_or,OM190_fa,OM190_ge,Planctomycetota
ASV928,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV929,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_I_unclassified,Alphaproteobacteria
ASV930,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacterales_unclassified,Vicinamibacterales_unclassified,Acidobacteriota
ASV931,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II_ge,Alphaproteobacteria
ASV932,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Nitrincolaceae_unclassified,Gammaproteobacteria
ASV933,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II_fa,Marine_Group_II_ge,Thermoplasmatota_Marine_Group_II
ASV934,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicimonas,Alphaproteobacteria
ASV935,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast_fa,Chloroplast_ge,Cyanobacteria
ASV936,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge,Crenarchaeota_Nitrososphaeria
ASV937,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwelliaceae_unclassified,Gammaproteobacteria
ASV938,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata_or,Thermoplasmata_fa,Marine_Group_III,Thermoplasmatota_Marine_Group_III
ASV939,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19_fa,PB19_ge,Desulfobacterota
ASV940,Bacteria,Bacteroidota,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidota
ASV941,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,SAR92_clade,Gammaproteobacteria
ASV942,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV943,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,Nitrospinota
ASV944,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Bacteroidota
ASV945,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,Planctomycetota
ASV946,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge,Acidobacteriota
ASV947,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group_ge,Alphaproteobacteria
ASV948,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Verrucomicrobiota
ASV949,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group_fa,Arctic97B-4_marine_group_ge,Verrucomicrobiota
ASV950,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II_ge,Alphaproteobacteria
ASV951,Bacteria,Planctomycetota,Planctomycetota_unclassified,Planctomycetota_unclassified,Planctomycetota_unclassified,Planctomycetota_unclassified,Planctomycetota
ASV952,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV953,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwelliaceae_unclassified,Gammaproteobacteria
ASV954,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,Crenarchaeota_Nitrososphaeria
ASV955,Bacteria,Acidobacteriota,Subgroup_11,Subgroup_11_or,Subgroup_11_fa,Subgroup_11_ge,Acidobacteriota
ASV956,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge,Crenarchaeota_Nitrososphaeria
ASV957,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Bdellovibrionota
ASV958,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,Alphaproteobacteria
ASV959,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Chloroflexi
ASV960,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group_ge,Alphaproteobacteria
ASV961,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41_fa,WCHB1-41_ge,Verrucomicrobiota
ASV962,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,Bacteroidota
ASV963,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,Planctomycetota
ASV964,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV965,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,Alphaproteobacteria
ASV966,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,Nitrospinota
